61.5,126
62.5,80
62.5,120.5
63,61.5
63.5,97
63,142
64.5,114
65,56
65.5,74
65.5,91
65,136
66.6666666666667,42.6666666666667
66.5,108
67.6666666666667,49.3333333333333
67.5,67
67.5,84
67,131
68.5,125.5
69.3333333333333,36.3333333333333
69,101.5
69.5,119
69,141.5
70.5,61
70,78.5
71,95.5
71.5,113
71.5,136
72,54.5
72.3333333333333,72.3333333333333
73,89
73,106.5
73,130.5
74,47.5
75,41
75,66
75,83
75.5,100.5
75,124.5
75.3333333333333,141.333333333333
77,59
77.5,77
77.5,94
77.6666666666667,111.333333333333
77,118
78.6666666666667,135.333333333333
79,52.5
80.6666666666667,45.3333333333333
80,70.5
80,88
80,105.5
80,129.5
81.5,123
82,38.5
82.6666666666667,64.3333333333333
82,82
82,99
82,141
83,116.5
84.5,58
84,76
84,93
84.5,110.5
86.2,50.4
86.3333333333333,87.3333333333333
86.5,104
86,133.5
87.3333333333333,43.6666666666667
87.3333333333333,69.6666666666667
87,127
88.5,81
88.5,98
88.5,121
88.5,141.5
89,37
89.5,63
89.5,115
90.5,92
91.5,56.5
91,109
91.5,136.5
92,75
93.6666666666667,41.3333333333333
93.5,48
93,86
93,103
93.5,125
93,131
94,68.5
95,97.5
95,113
95,119
95.5,141
96,80
97.5,36
97.5,62
97,108
98,55
100.2,74.4
99,91
99,102.5
99,128.5
99,136
100,43
100,85
100.5,115.5
100,122.5
101.5,68
101.5,142
102,49.5
102.333333333333,96.3333333333333
102.5,108.5
103.5,57
103.5,80
103.666666666667,131.666666666667
104.5,38
105.5,63
105.5,89
105.333333333333,102.333333333333
105,120
106.5,45
106,113
106.5,126
106,137
107,70.5
108,52
108.333333333333,76.6666666666667
108.5,95.5
108.333333333333,142.333333333333
109,107.5
110,83.5
110,117.5
110,132.5
111,40.5
111,59
111.5,122.5
112,66
112,90
112,101.5
112.5,112
112,137.5
113.5,47.5
113.5,72
113.5,128
116,36.5
115.5,54
115,78
115,96
115,143
116,85
116,107
116,118
116,133
117.5,61
118,43
118,123.5
119,67
119,91
119,102
119,113
119,138
120.333333333333,49.6666666666667
120.333333333333,73.3333333333333
120,129
121.5,80
121.666666666667,143.333333333333
122.333333333333,56.3333333333333
122,96.5
122.5,107
122,118
122.5,134
123.5,38.5
123.5,86
124.5,63
124.5,124
125.5,45
125.5,92
125,112.5
125.666666666667,138.666666666667
126,69.5
126.333333333333,101.333333333333
126.333333333333,128.666666666667
127,52
127,75.5
128.5,82
128.5,118
128.5,144
129.5,59
129.5,107
129,134
131,40.5
130,88.5
130,96
130.5,124.5
131.5,65
131.5,113
132,47.5
132,71.5
132,140
133.5,54.5
133.5,78
133,102
133,130
134,84
134.5,119
134.5,145.5
135.666666666667,36.3333333333333
135.5,91
135.5,108
135.5,135
136,43
136.5,97
137,61.5
137,124.5
138.5,49.5
138,67
138.5,74
138,103.5
138,114
138,141
139,56
139.5,81
140,87
140,131
141.5,120
142.5,39
142,93
142.5,99
142.5,110
142.333333333333,136.333333333333
143.5,45.5
144,59
144.333333333333,64.6666666666667
144,70.5
144,104.5
144.5,125.5
144,141.5
145.333333333333,52.6666666666667
145.333333333333,76.6666666666667
145,83.5
145.5,115.5
146.5,90
147,131
148,95.5
148,108
148.333333333333,120.666666666667
148.5,137
149,36
149.5,42.5
149.333333333333,101.666666666667
150.666666666667,61.3333333333333
150.666666666667,73.6666666666667
150.5,142.5
151,48.5
151.5,55
151,67.5
151,79.5
151,86.5
151.5,112
151,126.5
152.5,117
153.5,97
153.5,106
153,132
154,92
154.5,122
154.5,138
155.666666666667,38.6666666666667
156.666666666667,76.6666666666667
156,143.5
157.5,45
157.5,51.5
157.5,58
157,64.5
157,70.5
157,85
157,101.5
157.5,111
157,127.5
158,117
159,96.5
159,133
160.5,91
160.5,106
160.5,139
161,122.5
162.333333333333,35.3333333333333
162.666666666667,41.6666666666667
163.5,48
163.5,61
163,67
163,73
163,79
163,85.5
163.5,112
163.333333333333,128.333333333333
163,144.5
164,54
164.666666666667,101.333333333333
164.666666666667,134.666666666667
165,95.5
165,117
167.333333333333,89.6666666666667
167,107.5
167,140
168.666666666667,37.6666666666667
168.5,45
168,123
169.333333333333,57.3333333333333
169,64
169,70
169.5,77
169,83.5
169.5,113
169,145
170,51
170,99
170,129
171.666666666667,93.3333333333333
171.333333333333,103.666666666667
171.5,135
172,118.5
173.5,109
173.5,140.5
174.5,42
174,87.5
174.333333333333,124.333333333333
175.666666666667,47.6666666666667
175.5,55
175,61
175,68
175,74.5
175.5,81
175.333333333333,130.333333333333
176,98.5
176,114.5
177.5,36
177.5,105
177.5,136
178.5,92
178,120
179.333333333333,141.333333333333
180.666666666667,71.3333333333333
180.5,85.5
180,111
180,125.5
181,41
181.5,52
181.5,59
181,65
181.5,79
181,131.5
182.666666666667,96.6666666666667
182,101.5
182,116
183,46.5
183,137
184,36
184,107
184,121.5
185,90.5
185.5,112
185.5,127
185,142.5
186,75
187.5,42
187,56
187,62
187,68.5
187,84
187.5,102
187,133
188.5,95
188,117
189.5,48
189,138
190,79
190,108.5
190,123
190.5,143.5
191,36
191.5,73
191.333333333333,89.3333333333333
191.5,128.5
192.666666666667,67.3333333333333
192,99
192,113.5
193,53
193.5,60
193.5,84
193,134
194.5,42
194,104
194,118.5
194.5,139.5
195,94
196,78
196.333333333333,109.333333333333
196,124
196,145
197,48
197.5,89
197.5,130
198.666666666667,36.6666666666667
198,65.5
198,99.5
198,114.5
198.666666666667,135.666666666667
199.5,55
199,72
200,84
200,105
200,141
201,95
201,119.5
201.5,125
202,43
202,61
202,77.5
203,110.5
203.5,131
204,49
204,67
204,90
204,100.5
204.5,136.5
205,116
206,37.5
206,56
206,73
206.5,85
206.5,106
206,142.5
207.5,96
207,121.5
207.333333333333,127.333333333333
208,44.5
208.5,62
208.333333333333,79.3333333333333
208.5,133
209,111
209.666666666667,138.333333333333
210.5,51
210.5,91
210,101.5
211,68.5
211.5,144
212.5,40
212.5,75
212,117.5
212,123
213,57.5
213,85.5
213,106
213,129
213.666666666667,139.666666666667
214,97
214,111.5
214,134.5
215,46
215,64
215,80.5
216.5,53
216.5,91
217.5,36.5
217,70
217.5,102
217.5,126
218.5,120.5
218,143.5
219.5,42
219,59
219,76.5
219,108
219,115
219,131
219,137.5
220,84
220.333333333333,95.6666666666667
221.5,48.5
221,65.5
222.5,90.5
223.666666666667,54.6666666666667
223,72
224.333333333333,38.3333333333333
224.666666666667,99.6666666666667
224,105.5
224,111.5
224.5,117.5
224.5,123
224.333333333333,134.666666666667
224,140.5
225.5,45
225.5,77.5
225,129.5
226,61
226.5,83
226.333333333333,94.3333333333333
227,88
228.5,51
228,67
229,103.5
229.5,109
229.5,114
229,138
229,143.5
230,40.5
230,57
230,73
230.5,97.5
230.5,120
230,126
230,132
231,79.5
231,91.5
232,46
232.5,62.5
232,85.5
234.5,36
234.5,69
234.333333333333,140.666666666667
235.5,55
235,101
235,106.5
235.5,112
235.666666666667,117.666666666667
235.5,123.5
235.5,129
235,135
236,42
236,76
236.5,82
236,89
236,94.5
238.666666666667,48.6666666666667
238,64.5
239.5,144
240.5,71
240,98
240.5,132.5
240,138
241,38
241.666666666667,60.3333333333333
241.5,86
241.666666666667,109.666666666667
241,115
241,121
241,127
242.5,54.5
242,91
243,43.5
243,78.5
243,104
244.333333333333,66.3333333333333
244.5,141.5
245.5,125
245.5,130.5
245.5,136
246,49.5
246.5,73
246.5,84
246,98
246.666666666667,113.333333333333
246,119
248,108
248,39.5
248,56
249,62
250,89
249,93
249.5,145.5
250.5,45
250,78.5
250,103
250.5,128.5
250.5,134
250,139.5
251,68
251.5,97.5
251,122.5
252,52
252.333333333333,117.333333333333
253,35
253.5,74
253,84
253,112
254.666666666667,40.3333333333333
254,57.5
254.5,106
254,143
255.5,63
255.5,89
255.5,94
255.666666666667,100.666666666667
255.5,132
255,137.5
256,47
256,126.5
257,69
257,79.5
257,121
258,53
258,115
259.5,85
259.5,140.5
260,36
260,59
260.5,75
260.666666666667,97.3333333333333
260.333333333333,109.333333333333
260,135.5
261,42
261,103.5
261,130
262.5,48
262,65.5
262.5,91
262,124.5
263.5,71
263,80.5
263,119.5
264.5,114
264.5,138
264,143.5
265,54
266,37.5
266.5,61
266.5,86
266.333333333333,95.3333333333333
266,108
266,128.5
266,133
267,76.5
267.5,102.5
267.5,123.5
268,43
268,67.5
268.5,118
269,50
269.666666666667,140.666666666667
270,81.5
270.5,90.5
270,112.5
270.5,137
271.5,56.5
271.333333333333,72.6666666666667
271,98
271.666666666667,107.333333333333
271,132
272.666666666667,37.3333333333333
272.333333333333,46.3333333333333
272.5,127
273,63
273,121.5
274,69
274,77.5
274,102
275,94.5
275.5,111
275,116
275.5,136.5
275,142
276.666666666667,51.6666666666667
277,58.5
276,84
276.5,131
277.333333333333,89.3333333333333
277,105.5
278,38.5
278,44.5
278.5,66
278.5,73
278.5,99.5
278,125.5
279,120
280.5,79
280.666666666667,114.333333333333
280.666666666667,140.333333333333
280,145.5
281,93
281,109
281,134.5
282.5,49
282.5,55
282.666666666667,86.3333333333333
282.5,103.5
282.333333333333,129.333333333333
283,35
283,42
283,62
284,69
284,98
284,123.5
285.5,75
285,118.5
285.666666666667,143.666666666667
286,113
286,138
287,65
287.5,82
287,92
287,107.5
287,133
288.5,46
288,52.5
288,59
288,102
288,127.5
289,39
290,71
290.666666666667,87.3333333333333
290,97
290.5,117
290,122.5
291,112
291.5,136.5
291,141.5
292,77
292.5,106
292,131
293,56.5
293.333333333333,62.3333333333333
293,68.5
293,102
294.333333333333,43.3333333333333
294,50
294,83
294,93
295.25,99
294,126
295,37.5
295,120.5
296.666666666667,115.666666666667
296.5,135
296,140.5
296,145
297,73
297.5,89
297.666666666667,129.666666666667
298.666666666667,66.3333333333333
298.5,79
298,110
299.5,47
299.333333333333,53.3333333333333
299,60
299,104
299.666666666667,123.666666666667
300.5,41
300,85
300,94.5
301.5,99
301.5,119
301.5,133
301,138.5
301,144
302.333333333333,70.6666666666667
302.5,113.5
303.5,108
303,128
304.333333333333,64.6666666666667
304,75
305,51
305,58
305.5,81
305.5,86
305,91.5
306.5,39
306,45
306.333333333333,103.666666666667
306,123
306,135
306,140.5
307,97
308,110.5
308,117
309.666666666667,55.3333333333333
309,71
309,126.5
309.666666666667,131.333333333333
310.5,49
310.666666666667,61.6666666666667
310.5,77
310,88.5
311.5,43
311.5,94
311.333333333333,100.333333333333
311,121.5
311,137.5
311,143
312.5,37
312,83
312,106
313.5,67
313.333333333333,112.333333333333
314,59
314,128
315,98.5
315,118
315,133.5
316.5,53
316,73
316.666666666667,78.6666666666667
316,88
316.333333333333,103.333333333333
316.666666666667,123.666666666667
316,139
317.5,47
317.666666666667,108.666666666667
317.333333333333,144.333333333333
318.5,35.5
318,41
318,64
318.5,130
319.666666666667,83.6666666666667
319,94
319.5,114
320.5,58
320,69
321,99.5
321,120
321,135.5
322,77
322.5,89
322.5,105
322,126
322,140.5
323.666666666667,44.6666666666667
323.5,52
324.666666666667,38.3333333333333
324,64
324,110.5
324.666666666667,131.333333333333
325.5,69.5
325.666666666667,83.3333333333333
325,95
325.5,116.5
326.666666666667,122.333333333333
326.666666666667,137.333333333333
327.333333333333,58.3333333333333
327.5,101
328,48
328,74.5
328.666666666667,106.666666666667
328.5,128
328,142
329.5,42.5
329.333333333333,79.3333333333333
329,90.5
330,64
330,113
330.666666666667,133.666666666667
331.5,37
331,53.5
331.5,119
332,69.5
332.5,97
333,86
333,124.5
333,138.5
333.5,144
334,48
334,59
334.5,75
334,103
334,130
335,110
336,42.5
336,64
336.5,115.5
336.333333333333,80.6666666666667
336.666666666667,90.6666666666667
337.333333333333,35.6666666666667
338,54
338.5,69.5
338,121
338.5,127
338,134
338.5,139.5
339.5,101
340,106.5
341,48
341.333333333333,59.3333333333333
341.5,77.5
341,85
341,112.5
342.333333333333,41.3333333333333
342.5,65
342.666666666667,118.333333333333
343.5,71.5
343.666666666667,91.6666666666667
343,124
343,130
343,136.5
344,99
344,142
345,35
345.5,53
345.666666666667,104.333333333333
346.666666666667,81.6666666666667
346.333333333333,109.333333333333
346.5,121.5
347,46.5
347.5,62
347,75
347.5,87.5
347,115
348,68
348.5,95
348,127.5
348,133
349.333333333333,40.6666666666667
349,138.5
350.5,56.5
350,101
350,144.5
351,34.5
351.666666666667,106.333333333333
351.5,118
352,50.5
352.5,72
352,78.5
352.5,85
352,112
352.5,123.5
353,66
353,129.5
354,45
354.5,60
354,91
354,135
355,97.5
355,141
356,38.5
356,103.5
357,54
357.5,81.5
357,115
357,120.5
358.333333333333,69.6666666666667
358,75
358.5,126
359,48
359.333333333333,63.6666666666667
359,88
359.5,131.5
360,94
360,137.5
361.666666666667,35.3333333333333
361,42
361,100
361,105.5
361,143.5
362,58
362,117
362.5,123
363.333333333333,84.6666666666667
364,51.5
364.5,68
364,79
365,73.5
365.333333333333,90.3333333333333
365,129
365,134.5
366,45.5
366,96.5
366,102.5
366.5,108
366,113.5
366,140.5
367.5,39
367,61
367,119
368,55.5
369.333333333333,83.3333333333333
369.333333333333,124.333333333333
370,49.5
370.5,78
370.5,131
371.666666666667,65.6666666666667
371,72
371,105
371,137
372.333333333333,88.3333333333333
372,98.5
372,111
372,116.5
372,142
373,37.5
373,43.5
373.5,59
373,93.5
374,54
374,122
375.333333333333,76.3333333333333
375.5,83
375,128
376.666666666667,48.6666666666667
376.5,70.5
376.5,102
376,107.5
376,133.5
377,64.5
377,113
377,138.5
377.5,144.5
378.5,90
378,95.5
378.5,118.5
379.333333333333,38.3333333333333
379.5,124.5
380,54
381.5,44
381,60.5
381.5,67
381.5,73.5
381,79
381,85
381,105
381.333333333333,130.333333333333
381.5,135
382.5,110
383,100
383.5,115
383.5,141
384.5,50
384,94
384.666666666667,120.666666666667
386,39.5
386.666666666667,55.6666666666667
386.5,63
386.5,83
386.5,89
386.666666666667,126.333333333333
387,70
387,76.5
387,105.5
387.666666666667,131.333333333333
388,136.5
389,46
389,99
390,110
389.5,142
390,116.5
391,93
392.333333333333,52.6666666666667
392,59
392.5,67
392.5,73.5
392,86.5
392,122
393,40
393,80
393,128
394,103
394,133.5
395.5,46.5
395,112.5
395,139
395.5,145
396,97
396.333333333333,118.666666666667
397.5,91
398,58
398,64.5
398,71
398.5,77
398,84
398,124.5
399.5,41
399.666666666667,107.666666666667
399,130
400,52
400.666666666667,101.666666666667
400.5,114.5
400,135.5
400.5,141.5
402.5,96
403,46
403.5,120
404,36
404,67
404,73
404.333333333333,79.3333333333333
404,90
404.5,126
405,57.5
405,84.5
405.333333333333,111.666666666667
405,132
406,41.5
406,106
406,138
406.5,144
407,52
407,100.5
408.5,94.5
409,63.5
409.5,123
410,37
410.666666666667,47.3333333333333
410,70
410.5,76
410,117
410,128.5
411.666666666667,42.6666666666667
411.5,58
411,82
411,89
411.5,111
411,135
411,141
414.5,99
413,105
414.333333333333,51.6666666666667
415,63.5
415,92.5
415.5,114.5
415,119
415,125
416,73
416.5,85.5
416,131
417.5,40
417,79
417,136.5
418,46
418.5,58
418.333333333333,108.333333333333
418,143
419,68.5
420,102
420,115
420.5,121
421.5,51
421.666666666667,89.3333333333333
421.333333333333,95.3333333333333
421.666666666667,126.666666666667
422.5,63
422.5,83
422.5,133
423,37.5
423,75.5
423,139.5
423.666666666667,144.666666666667
424.5,45
425.333333333333,56.3333333333333
425.5,68.5
425.333333333333,105.333333333333
425,111.5
426,99
426,118
427.5,86.5
427.5,93
427,124
427.8,129.4
428.666666666667,80.3333333333333
428,136
429,51
429,61.5
429.333333333333,73.6666666666667
429,142
430,39.5
431.5,68
431.5,102
431.5,108
431,114
432.5,45.5
432,56.5
432,97
432.5,120
433,90.5
433.5,126
433.666666666667,138.666666666667
434.5,84.5
434,132
434.333333333333,144.333333333333
435.5,51.5
435.5,64
435.5,79
436,73
437,40
437.5,99.5
437,105
437,111
437.666666666667,116.666666666667
438.666666666667,57.3333333333333
438,94
438,122.5
438.5,135
439.5,46
439.666666666667,87.6666666666667
439.5,129
440,69
440.333333333333,83.3333333333333
440,141
442.333333333333,51.3333333333333
442.333333333333,63.6666666666667
442,75.5
443,101.5
443,107
443.5,119
444,39.5
444,113
444.5,125
444,135.5
445.5,57.5
446.4,81.6
445.5,94
445.5,131
446,70
446,140.5
447,46
447.5,88
448.5,103.5
449,64
449.5,76
449.333333333333,109.666666666667
450.333333333333,51.3333333333333
450,115.5
450.333333333333,121.333333333333
450.666666666667,127.666666666667
451,40.5
451.666666666667,142.333333333333
452.5,58
452.5,70
452.5,93
454.5,46
454,81.5
454.5,87.5
454,99.5
454,106
455.666666666667,34.6666666666667
455.666666666667,75.3333333333333
455.666666666667,111.666666666667
455.5,131
456,64
456.5,118
456,124.5
456,137.5
457.5,52
457.5,143.5
459,41.5
459.333333333333,69.3333333333333
459.5,96.5
459.5,109
460.5,58.5
460.333333333333,90.3333333333333
460,103
461.5,78
461.8,84.6
462,114
461.5,127.5
461.5,134
462,121
463,140
464,35.5
464.5,52
465,65
465.333333333333,72.3333333333333
465.5,107
466,93.5
466,100.5
467,41.5
467.5,124
467,130.5
468.333333333333,87.3333333333333
468,136
468,145.5
469,47.5
469,78.5
469,118
470.5,112
471.5,35.5
471.5,70
471.5,98
471.666666666667,105.333333333333
471.5,141
472,55.5
472.5,62.5
472.5,128
473.5,92
474,42.5
474,122
474,134
475.666666666667,49.6666666666667
475.5,74
475.5,80
475.5,86.5
475.5,145.5
476.5,110
476,116
477.5,67
477.666666666667,103.333333333333
478.666666666667,60.3333333333333
478.5,128
478,139.5
479,37.5
479,53.5
479,96.5
481.5,90
481,121.5
481,134
481.5,145.5
482,44.5
482.5,77.5
482.5,83.5
482,114
483.5,108
484.5,64
484,70.5
484.333333333333,101.333333333333
484.5,127.5
484.333333333333,140.333333333333
485.5,50.5
485.5,57
485.5,95
486.333333333333,38.6666666666667
486.5,118
487.333333333333,87.6666666666667
487,134.5
488.5,123
488,145.5
489.5,74
489,81
489.666666666667,105.666666666667
490,112.333333333333
490.5,129.5
491.5,45
491.5,60.5
491,67
491,98.5
491,140
492.333333333333,52.3333333333333
492.5,118
493,37.5
493.5,89.5
494.666666666667,145.666666666667
495.5,85
495,135
496,78
496.5,107.5
496.5,114
496.5,122
497.333333333333,64.3333333333333
497,71
497,95
497,101.5
497,130
498.333333333333,42.3333333333333
498,56.5
498.333333333333,140.333333333333
499,49
500,35.5
501,82.5
500,119
501.666666666667,75.3333333333333
501,90
501.5,125.5
503,68
503.666666666667,96.6666666666667
503.666666666667,103.666666666667
503.5,110
504.25,130.75
504.333333333333,53.3333333333333
504,61
505.5,39.5
505.5,46
505,115.5
505,141
506.666666666667,86.3333333333333
507.5,73
507.5,80
507,123
507.5,145.5
508.5,135
509,92.5
510.666666666667,64.6666666666667
510.5,99
510.5,105.5
511.5,51
511.5,57.5
511,112
511,118
511,129
511.5,139
512.666666666667,70.3333333333333
513.5,37
513.666666666667,76.6666666666667
514.666666666667,83.6666666666667
514.5,144
515.5,90
515,123.5
515.5,133
516.5,96.5
516.5,103.5
517.666666666667,115.666666666667
1,238.5
2.5,167.5
2,174
2.5,232
3.66666666666666,218.333333333333
3.66666666666666,225.333333333333
4.5,211
4,253
5.33333333333334,149.333333333333
6,157
6,196.5
6.66666666666666,241.666666666667
7.33333333333334,164.333333333333
7,178.5
7.80000000000001,190.4
7.66666666666666,235.333333333333
7,248
9,172
9,229
10.5,184
10.5,215
10,222
11.5,153
11.5,201
11,208
11.5,252
12.5,146
12,160
13,166.5
13,178
13,195
13.5,239
13,245.5
14.5,189
14.3333333333333,232.666666666667
15,172.5
16.5,212
16.5,226
17.5,156
17.5,162
17.8,199.2
17,205.5
17,219
18.5,150
18,184
18.3333333333333,253.666666666667
19,177.5
19.5,242
19,248.5
20.6666666666667,171.333333333333
20.6666666666667,235.666666666667
21,193.5
21.5,229.5
22.6666666666667,165.666666666667
23.5,153.5
23.6666666666667,181.333333333333
23,188
23.5,204.5
23.5,211
23,217
23,223
24.5,159.5
24.5,251
25.5,245
26,148
26,176
26,239
27.5,227
27,232.5
28,170
28,192.5
29.5,164
29.5,186
29,208
29,215
29,220.5
30.3333333333333,254.666666666667
31,151.5
31,158.5
31.5,180
31,248.5
32.5,242
33,174
33,197
33.6666666666667,212.333333333333
33,230
33.5,236
34,205
34.3333333333333,218.666666666667
34,224.5
35,167.5
35,190.5
36.5,149
36,162
36.5,184.5
37,155.5
37.5,246
37.3333333333333,252.333333333333
38,178.5
38,200
38.5,210
39.6666666666667,215.666666666667
39.5,227.5
39,240
40,172.5
40,195
40,222
40,234
41,166
41.6666666666667,205.333333333333
42,160.5
42,189
42.3333333333333,255.666666666667
43.5,154
43.6666666666667,183.333333333333
43.3333333333333,249.666666666667
44.5,219
44,243.5
45,148
45,178
45,199.5
45,212
45.6666666666667,231.333333333333
45,238
46,171
46,225
47,194
48,165
48,205
48.5,253
49.5,158
49,188
49,216
49.5,247
50,152
50,182
50.6666666666667,234.666666666667
50.5,241
51,146
51.5,199
51.5,210
51.5,222
51.5,228.5
52,176
53.5,169
53.6666666666667,192.666666666667
55,163
55,186
55,204.5
55,216
55,251
56,156.5
57,238.25
56,245
57,150
57,179
57.5,221
58.5,173
58,200
58,210
58.5,226.5
58.5,232.5
59,189
60,167
60.6666666666667,215.666666666667
60,254.5
61,160.5
61,183.5
61.5,194.5
61,205
61.3333333333333,242.333333333333
61,249
62,154.5
63.3333333333333,222.333333333333
64,148.5
64.5,170.5
64,178
64.3333333333333,199.666666666667
64,210.5
64.5,229
64,235.5
65,189.5
65.5,241
66.5,165
66.5,217
66.3333333333333,246.666666666667
67.5,159
67,205
67,253
68,153
68,183.5
68,194.5
69,174
69.6666666666667,210.666666666667
69.5,224.5
69.6666666666667,237.666666666667
70.5,200
70,231.5
71.5,148
71.5,178.5
71.5,189
72.5,158
72,168.5
72.5,216
72,243.5
72.5,250.5
73.5,163
73,205.5
74.3333333333333,194.333333333333
75.5,152.5
75.5,173.5
75,183.5
75.5,221
75.5,227
75,235
76.5,200
76,211
77,240.5
78.6666666666667,146.666666666667
78,158
78,168
78,179
78,189
78,231.5
78,247
78,253
79.6666666666667,205.666666666667
79,215.5
80.5,162.5
80.5,236.5
81.5,184
81,194.5
81.3333333333333,221.666666666667
82,152.5
82,174
82.5,211
82.5,227
83,200
83,243
83.5,249
84.5,147
84.5,168
84.5,189
84.5,232
84.5,255
85,158
85,179
85.5,206
85,216.5
86,237.5
87,195
87,222
88.3333333333333,152.333333333333
88.5,163
88,173.5
88,184
88.5,212
88.5,227
89,201.5
89,242
89,247
90.6666666666667,252.333333333333
91.3333333333333,157.666666666667
91,168.5
91.5,179
91,189.5
91,217.5
91,232
92,146.5
92,207
93,197
93.5,222.5
93,237.5
94,173.5
94.5,184
94,243.5
95,152.5
95,163.5
95.5,202.5
95,213
95,228
95.5,249.5
96.5,193
96.5,255
97.6666666666667,168.666666666667
97,178.5
97.3333333333333,188.666666666667
97,234
98.5,147
98,158
98.5,208
98,218.5
98.5,240
99,198
100.666666666667,183.333333333333
100.5,224
100.5,230
100,245.5
101,152
101.5,163.5
101,173.5
101,213
101.5,251
102,193.5
102,203
102.666666666667,235.666666666667
103.5,178.5
104.5,147.5
104.5,158.5
104.5,169
104,218
104.5,241
105,188.5
105.5,198.5
105,208
105,227
105.5,247
106.5,183
106.5,232
107,153
107.5,163.5
107.333333333333,252.333333333333
108.5,193
108.333333333333,203.333333333333
108,213
108,222.5
108.5,237
110.5,158
110,168.5
110.5,228
110,242.5
111,148
111,188
111.666666666667,198.666666666667
111.333333333333,208.333333333333
111,217.5
112.666666666667,182.333333333333
112.666666666667,232.666666666667
112,248
113.5,223
113.333333333333,253.333333333333
114,153
